gene_id	transcript_id	gene_name	gene_type	Promoter	UTR5	CDS	UTR3	Stop Codon	Intron	Transcript	peakDetail	Sample
ENSG00000178921.9	ENST00000545834.1	PFAS	protein_coding	0	0	0	1	1	0	1	chr17:8172612-8172811|Locus_4530	group1
ENSG00000127603.19	ENST00000545844.1	MACF1	protein_coding	0	0	3	0	0	1	4	chr1:39851319-39851568|Locus_2580,chr1:39853176-39853325|Locus_2581,chr1:39853951-39888409|Locus_2582,chr1:39875351-39875700|Locus_6104	group1
ENSG00000185504.12	ENST00000545865.1	C17orf70	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000247498.5	ENST00000545914.1	RP11-392P7.6	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000125386.10	ENST00000545951.1	FAM193A	protein_coding	0	0	1	0	0	0	1	chr4:2701687-2702261|Locus_7925	group1
ENSG00000076321.6	ENST00000546011.1	KLHL20	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000164506.10	ENST00000546097.1	STXBP5	protein_coding	0	1	0	0	0	0	1	chr6:147525594-147525668|Locus_1202	group1
ENSG00000215021.4	ENST00000546111.1	PHB2	protein_coding	0	1	0	0	0	0	1	chr12:7079737-7079786|Locus_856	group1
ENSG00000183340.5	ENST00000546177.1	JRKL	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000176383.8	ENST00000546192.1	B3GNT4	protein_coding	0	0	0	1	0	0	1	chr12:122692584-122692883|Locus_5374	group1
ENSG00000112294.8	ENST00000546278.1	ALDH5A1	protein_coding	0	0	0	1	0	0	1	chr6:24534391-24534540|Locus_6927	group1
ENSG00000170456.10	ENST00000546299.1	DENND5B	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000152944.4	ENST00000546323.1	MED21	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000085872.10	ENST00000546361.2	CHERP	protein_coding	0	0	2	0	1	0	2	chr19:16629647-16629996|Locus_481,chr19:16631692-16631741|Locus_7567	group1
ENSG00000132906.13	ENST00000546424.1	CASP9	protein_coding	0	0	0	1	0	0	1	chr1:15819174-15819348|Locus_7584	group1
ENSG00000179715.8	ENST00000546455.1	PCED1B	protein_coding	0	0	2	1	1	0	3	chr12:47629041-47629115|Locus_8242,chr12:47629491-47629690|Locus_8243,chr12:47630191-47630340|Locus_8244	group1
ENSG00000170421.7	ENST00000546542.1	KRT8	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000111012.5	ENST00000546609.1	CYP27B1	protein_coding	0	0	1	0	0	0	1	chr12:58162401-58162775|Locus_3968	group1
ENSG00000075856.7	ENST00000546611.1	SART3	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000076108.7	ENST00000546695.1	BAZ2A	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000258136.1	ENST00000546714.1	RP11-864J10.4	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000161996.13	ENST00000546896.1	WDR90	protein_coding	0	0	1	0	0	0	1	chr16:717648-717772|Locus_1741	group1
ENSG00000170855.3	ENST00000546954.1	TRIAP1	protein_coding	0	0	0	1	1	0	1	chr12:120882389-120882538|Locus_4449	group1
ENSG00000211584.9	ENST00000547002.1	SLC48A1	protein_coding	0	0	0	1	1	0	1	chr12:48174076-48174400|Locus_5180	group1
ENSG00000175197.6	ENST00000547303.1	DDIT3	protein_coding	0	0	1	0	0	0	1	chr12:57910396-57910620|Locus_1574	group1
ENSG00000258017.1	ENST00000547387.1	RP11-386G11.10	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000135392.11	ENST00000547445.1	DNAJC14	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000139218.13	ENST00000547654.1	SCAF11	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000257433.1	ENST00000547799.1	RP1-197B17.3	lincRNA	0	0	0	0	0	0	0	NA	group1
ENSG00000257225.1	ENST00000547824.1	RP11-328C8.4	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000139269.2	ENST00000547970.1	INHBE	protein_coding	0	0	1	0	1	0	1	chr12:57850255-57850479|Locus_7504	group1
ENSG00000074527.7	ENST00000547980.1	NTN4	protein_coding	0	0	0	0	2	0	0	NA	group1
ENSG00000133858.11	ENST00000548100.1	ZFC3H1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000151135.5	ENST00000548125.1	C12orf23	protein_coding	0	0	1	0	1	0	1	chr12:107364944-107365393|Locus_8150	group1
ENSG00000185721.7	ENST00000548143.1	DRG1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000118412.8	ENST00000548224.1	CASP8AP2	processed_transcript	0	0	0	0	0	1	1	chr6:90572219-90572393|Locus_8862	group1
ENSG00000123427.11	ENST00000548256.1	METTL21B	protein_coding	0	0	1	0	0	0	1	chr12:58164967-58165782|Locus_3967	group1
ENSG00000257550.1	ENST00000548347.1	RP11-793H13.3	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000179715.8	ENST00000548348.1	PCED1B	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000151746.9	ENST00000548411.1	BICD1	protein_coding	0	0	3	0	0	0	3	chr12:32458896-32458995|Locus_5998,chr12:32480584-32480758|Locus_5999,chr12:32490625-32490724|Locus_6000	group1
ENSG00000170653.14	ENST00000548446.2	ATF7	protein_coding	0	0	0	1	1	0	1	chr12:53910696-53910870|Locus_660	group1
ENSG00000272368.1	ENST00000548468.1	RP4-605O3.4	processed_transcript	0	0	0	0	0	0	0	NA	group1
ENSG00000196465.6	ENST00000548571.1	MYL6B	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000139644.8	ENST00000548809.1	TMBIM6	protein_coding	0	0	1	0	1	0	1	chr12:50136340-50146793|Locus_6565	group1
ENSG00000110844.9	ENST00000548825.2	PRPF40B	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000116539.6	ENST00000548830.1	ASH1L	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000135404.7	ENST00000548898.1	CD63	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000161996.13	ENST00000549091.1	WDR90	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000185664.10	ENST00000549233.2	PMEL	protein_coding	0	1	0	0	0	0	1	chr12:56365451-56365625|Locus_317	group1
ENSG00000225485.3	ENST00000549246.1	ARHGAP23	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000171310.6	ENST00000549260.1	CHST11	protein_coding	0	0	1	0	1	0	1	chr12:105151225-105151649|Locus_4241	group1
ENSG00000144785.4	ENST00000549318.1	RP11-977G19.10	protein_coding	0	0	1	0	0	0	1	chr12:56708978-56709730|Locus_387	group1
ENSG00000166598.8	ENST00000549334.1	HSP90B1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000123352.13	ENST00000549412.1	SPATS2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000178401.10	ENST00000549441.2	DNAJC22	protein_coding	0	0	1	0	1	0	1	chr12:49745272-49745496|Locus_7157	group1
ENSG00000067798.9	ENST00000549464.1	NAV3	protein_coding	0	0	1	0	0	0	1	chr12:78400471-78400545|Locus_8073	group1
ENSG00000111142.9	ENST00000549502.1	METAP2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000110844.9	ENST00000549547.1	PRPF40B	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000139405.11	ENST00000549621.1	C12orf52	protein_coding	0	0	1	0	0	0	1	chr12:113624659-113629119|Locus_7810	group1
ENSG00000198855.2	ENST00000549641.1	FICD	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000088986.6	ENST00000549649.1	DYNLL1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000111145.3	ENST00000549985.1	ELK3	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000111775.2	ENST00000550009.1	COX6A1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000135404.7	ENST00000550050.1	CD63	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000257315.1	ENST00000550078.1	ZBED6	protein_coding	0	0	2	0	0	0	2	chr1:203765649-203766819|Locus_101,chr1:203768170-203768269|Locus_102	group1
ENSG00000139546.6	ENST00000550147.1	TARBP2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000258096.1	ENST00000550319.1	RP11-474P2.2	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000004455.12	ENST00000550338.1	AK2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000257950.3	ENST00000550383.1	P2RX5-TAX1BP3	protein_coding	0	0	1	0	0	0	1	chr17:3577097-3582958|Locus_228	group1
ENSG00000258137.1	ENST00000550474.1	RP11-753H16.3	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000178449.4	ENST00000550487.1	COX14	protein_coding	0	0	0	1	1	0	1	chr12:50514017-50514166|Locus_7837	group1
ENSG00000067798.9	ENST00000550503.1	NAV3	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000092841.14	ENST00000550697.1	MYL6	protein_coding	0	0	1	0	0	0	1	chr12:56552470-56553425|Locus_4088	group1
ENSG00000174243.5	ENST00000550834.1	DDX23	protein_coding	0	0	1	0	0	0	1	chr12:49223589-49224088|Locus_8445	group1
ENSG00000135506.11	ENST00000550848.1	OS9	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000235106.4	ENST00000550853.1	LINC00094	antisense	0	0	0	0	0	2	2	chr9:136892011-136892160|Locus_3014,chr9:136892261-136892460|Locus_3015	group1
ENSG00000083454.17	ENST00000551178.1	P2RX5	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000135451.8	ENST00000551245.1	TROAP	protein_coding	0	0	1	0	0	0	1	chr12:49724022-49724346|Locus_66	group1
ENSG00000257256.1	ENST00000551284.1	RP3-405J10.4	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000070961.10	ENST00000551310.1	ATP2B1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000139269.2	ENST00000551553.1	INHBE	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000182544.8	ENST00000551660.2	MFSD5	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000050405.9	ENST00000551691.1	LIMA1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000139624.8	ENST00000551697.1	CERS5	protein_coding	0	0	0	1	0	0	1	chr12:50524131-50524280|Locus_8196	group1
ENSG00000257218.1	ENST00000551765.1	GATC	protein_coding	0	0	0	1	0	0	1	chr12:120898061-120898210|Locus_3172	group1
ENSG00000179715.8	ENST00000551777.1	PCED1B	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000139641.8	ENST00000551790.1	ESYT1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000111780.8	ENST00000551806.1	AL021546.6	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000135678.7	ENST00000551897.1	CPM	protein_coding	0	0	1	0	2	0	1	chr12:69236017-69236241|Locus_3948	group1
ENSG00000129521.9	ENST00000551935.1	EGLN3	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000205352.6	ENST00000551945.1	PRR13	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000185591.5	ENST00000551969.1	SP1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000079387.9	ENST00000552189.1	SENP1	protein_coding	0	0	0	1	0	0	1	chr12:48438856-48438905|Locus_3365	group1
ENSG00000135506.11	ENST00000552285.1	OS9	protein_coding	0	0	1	1	1	0	2	chr12:58087988-58088563|Locus_633,chr12:58114729-58115078|Locus_634	group1
ENSG00000135482.2	ENST00000552345.1	ZC3H10	protein_coding	0	0	0	0	2	0	0	NA	group1
ENSG00000257453.1	ENST00000552367.1	RP11-290L1.3	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000133773.7	ENST00000552377.1	CCDC59	protein_coding	0	0	1	0	0	0	1	chr12:82752008-82752057|Locus_3302	group1
ENSG00000177426.16	ENST00000552383.1	TGIF1	protein_coding	0	0	1	0	1	0	1	chr18:3457645-3458094|Locus_6589	group1
ENSG00000118412.8	ENST00000552401.1	CASP8AP2	processed_transcript	0	0	0	0	0	0	0	NA	group1
ENSG00000050405.9	ENST00000552491.1	LIMA1	protein_coding	0	0	2	0	2	0	2	chr12:50571038-50571087|Locus_4438,chr12:50570738-50570937|Locus_4439	group1
ENSG00000170421.7	ENST00000552551.1	KRT8	protein_coding	0	0	1	0	0	0	1	chr12:53298648-53298847|Locus_3745	group1
ENSG00000111785.14	ENST00000552619.1	RIC8B	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000174437.12	ENST00000552636.1	ATP2A2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000170515.9	ENST00000552766.1	PA2G4	protein_coding	0	0	1	0	1	0	1	chr12:56507519-56507693|Locus_4237	group1
ENSG00000258302.1	ENST00000552778.1	RP11-981P6.1	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000050405.9	ENST00000552823.1	LIMA1	protein_coding	0	0	1	0	0	0	1	chr12:50615909-50615983|Locus_4437	group1
ENSG00000137962.8	ENST00000552844.1	ARHGAP29	protein_coding	0	0	1	0	0	0	1	chr1:94639339-94640188|Locus_8438	group1
ENSG00000136026.9	ENST00000553039.1	CKAP4	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000072736.14	ENST00000553077.1	NFATC3	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000037897.12	ENST00000553125.1	METTL1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000123352.13	ENST00000553127.1	SPATS2	protein_coding	0	0	1	0	1	0	1	chr12:49919946-49920120|Locus_6332	group1
ENSG00000135454.9	ENST00000553142.1	B4GALNT1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000170442.7	ENST00000553310.2	KRT86	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000100941.4	ENST00000553331.1	PNN	protein_coding	0	0	1	0	0	0	1	chr14:39644512-39645748|Locus_4640	group1
ENSG00000171456.12	ENST00000553345.1	ASXL1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000185650.8	ENST00000553375.1	ZFP36L1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000100650.11	ENST00000553521.1	SRSF5	protein_coding	0	0	0	1	1	0	1	chr14:70238209-70238333|Locus_6089	group1
ENSG00000165417.7	ENST00000553612.1	GTF2A1	protein_coding	0	0	0	1	1	0	1	chr14:81646321-81646445|Locus_3338	group1
ENSG00000100888.8	ENST00000553622.1	CHD8	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000182512.4	ENST00000553672.1	GLRX5	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000129474.11	ENST00000553736.1	AJUBA	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000258664.1	ENST00000553856.1	IFRG15	protein_coding	0	0	1	0	0	0	1	chr1:179834302-179834876|Locus_1561	group1
ENSG00000165861.9	ENST00000553891.1	ZFYVE1	protein_coding	0	0	2	0	0	0	2	chr14:73491062-73491111|Locus_4586,chr14:73490812-73491036|Locus_4587	group1
ENSG00000100600.10	ENST00000553918.1	LGMN	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000258800.1	ENST00000553983.1	CTD-2302E22.2	lincRNA	0	0	0	0	0	0	0	NA	group1
ENSG00000126804.9	ENST00000554015.1	ZBTB1	protein_coding	0	0	1	0	0	0	1	chr14:64989239-64989313|Locus_2079	group1
ENSG00000119682.12	ENST00000554070.1	AREL1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000227825.3	ENST00000554295.1	SLC9A7P1	pseudogene	0	0	0	0	0	0	0	NA	group1
ENSG00000020577.9	ENST00000554335.1	SAMD4A	protein_coding	0	0	2	0	0	0	2	chr14:55169036-55169360|Locus_2152,chr14:55201854-55203852|Locus_2153	group1
ENSG00000089916.13	ENST00000554375.1	GPATCH2L	protein_coding	0	0	1	0	0	0	1	chr14:76620738-76621362|Locus_5192	group1
ENSG00000142208.11	ENST00000554581.1	AKT1	protein_coding	0	0	1	1	0	0	2	chr14:105239254-105239428|Locus_1873,chr14:105236312-105236461|Locus_1874	group1
ENSG00000198894.3	ENST00000554658.1	KIAA1737	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000100796.13	ENST00000554684.1	SMEK1	protein_coding	0	0	0	1	1	0	1	chr14:91924581-91924955|Locus_5194	group1
ENSG00000021645.13	ENST00000554719.1	NRXN3	protein_coding	0	0	2	0	1	0	2	chr14:80327770-80328019|Locus_8410,chr14:80328245-80328669|Locus_8411	group1
ENSG00000224078.8	ENST00000554726.1	SNHG14	processed_transcript	0	0	0	0	0	0	0	NA	group1
ENSG00000021645.13	ENST00000554738.1	NRXN3	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000006432.11	ENST00000554752.2	MAP3K9	protein_coding	0	0	1	0	1	0	1	chr14:71196954-71197553|Locus_3997	group1
ENSG00000155465.14	ENST00000554758.1	SLC7A7	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000100532.7	ENST00000554791.1	CGRRF1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000100731.11	ENST00000554879.1	PCNX	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000092148.8	ENST00000554882.1	HECTD1	protein_coding	0	0	1	0	0	0	1	chr14:31576033-31576282|Locus_2771	group1
ENSG00000042088.9	ENST00000554976.1	TDP1	protein_coding	0	0	1	0	1	0	1	chr14:90429833-90431259|Locus_5267	group1
ENSG00000198208.7	ENST00000555009.1	RPS6KL1	protein_coding	0	0	1	0	0	0	1	chr14:75373257-75373381|Locus_7501	group1
ENSG00000090061.13	ENST00000555049.1	CCNK	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000259132.1	ENST00000555074.1	RP11-298I3.5	protein_coding	0	0	1	0	0	0	1	chr14:23451381-23451680|Locus_7829	group1
ENSG00000185567.6	ENST00000555122.1	AHNAK2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000100591.3	ENST00000555133.1	AHSA1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000258839.2	ENST00000555147.1	MC1R	protein_coding	0	1	0	0	0	0	1	chr16:89984787-89984886|Locus_398	group1
ENSG00000139977.9	ENST00000555166.1	NAA30	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000100461.13	ENST00000555209.1	RBM23	protein_coding	0	0	0	1	1	0	1	chr14:23370354-23370853|Locus_4980	group1
ENSG00000258839.2	ENST00000555427.1	MC1R	protein_coding	0	0	2	0	1	0	2	chr16:89985287-89985986|Locus_399,chr16:89986562-89987161|Locus_400	group1
ENSG00000258504.2	ENST00000555428.1	RP11-638I2.6	lincRNA	0	0	0	0	0	0	0	NA	group1
ENSG00000100591.3	ENST00000555517.1	AHSA1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000100600.10	ENST00000555699.1	LGMN	protein_coding	0	0	1	0	0	0	1	chr14:93199118-93207425|Locus_5368	group1
ENSG00000089737.11	ENST00000555762.1	DDX24	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000100852.8	ENST00000555814.1	ARHGAP5	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000198208.7	ENST00000555834.1	RPS6KL1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000119705.5	ENST00000555890.1	SLIRP	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000100804.14	ENST00000555895.1	PSMB5	protein_coding	0	0	1	0	0	0	1	chr14:23503926-23504050|Locus_5436	group1
ENSG00000198208.7	ENST00000555910.1	RPS6KL1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000185650.8	ENST00000555997.1	ZFP36L1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000120802.9	ENST00000556029.1	TMPO	protein_coding	0	1	0	0	0	0	1	chr12:98908801-98909550|Locus_20	group1
ENSG00000187790.6	ENST00000556036.1	FANCM	protein_coding	0	0	1	0	0	0	1	chr14:45605511-45605560|Locus_5739	group1
ENSG00000029364.7	ENST00000556125.1	SLC39A9	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000259138.1	ENST00000556236.1	RP11-950C14.7	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000258851.1	ENST00000556332.1	RP11-894P9.2	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000072415.4	ENST00000556345.1	MPP5	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000157306.10	ENST00000556354.1	RP11-66N24.4	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000258504.2	ENST00000556458.1	RP11-638I2.6	lincRNA	0	0	0	0	0	0	0	NA	group1
ENSG00000139977.9	ENST00000556492.1	NAA30	protein_coding	0	0	2	0	0	0	2	chr14:57857722-57857896|Locus_1026,chr14:57858022-57858396|Locus_1027	group1
ENSG00000099814.11	ENST00000556508.1	CEP170B	protein_coding	0	0	4	0	0	1	5	chr14:105350489-105350663|Locus_3179,chr14:105350789-105350838|Locus_3180,chr14:105352724-105354413|Locus_3181,chr14:105354639-105354763|Locus_3182,chr14:105355789-105355938|Locus_3183	group1
ENSG00000100441.5	ENST00000556510.1	KHNYN	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000033170.12	ENST00000556518.1	FUT8	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000170581.9	ENST00000556539.1	STAT2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000258653.3	ENST00000556551.2	RP5-1021I20.4	protein_coding	0	0	0	1	0	0	1	chr14:74398403-74398727|Locus_1317	group1
ENSG00000029364.7	ENST00000556605.1	SLC39A9	protein_coding	0	0	1	0	0	0	1	chr14:69865510-69866109|Locus_5088	group1
ENSG00000100852.8	ENST00000556611.1	ARHGAP5	protein_coding	0	0	1	0	0	0	1	chr14:32559990-32560314|Locus_3799	group1
ENSG00000173575.14	ENST00000556722.1	CHD2	protein_coding	0	0	0	0	0	1	1	chr15:93441123-93441272|Locus_151	group1
ENSG00000258378.1	ENST00000556734.1	RP11-517O13.1	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000165617.10	ENST00000556859.1	DACT1	protein_coding	0	0	3	0	1	0	3	chr14:59112484-59112808|Locus_4401,chr14:59113109-59113158|Locus_4402,chr14:59113534-59113783|Locus_4403	group1
ENSG00000198211.8	ENST00000556922.1	TUBB3	protein_coding	0	0	1	0	0	0	1	chr16:89998927-89999076|Locus_401	group1
ENSG00000100625.8	ENST00000556952.3	SIX4	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000053770.7	ENST00000556995.1	AP5M1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000185650.8	ENST00000557086.1	ZFP36L1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000258430.1	ENST00000557223.1	RP11-982M15.2	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000080824.14	ENST00000557234.1	HSP90AA1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000170473.12	ENST00000557259.1	WIBG	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000100442.6	ENST00000557324.1	FKBP3	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000119705.5	ENST00000557342.1	SLIRP	protein_coding	0	0	1	0	0	0	1	chr14:78176935-78177231|Locus_7411	group1
ENSG00000092148.8	ENST00000557369.1	HECTD1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000223959.4	ENST00000557444.1	AFG3L1P	pseudogene	0	0	0	0	0	1	1	chr16:90061215-90062689|Locus_1634	group1
ENSG00000100644.12	ENST00000557446.1	HIF1A	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000185567.6	ENST00000557457.1	AHNAK2	protein_coding	0	0	1	1	1	0	2	chr14:105404916-105405215|Locus_839,chr14:105404241-105404315|Locus_840	group1
ENSG00000100813.10	ENST00000557515.1	ACIN1	protein_coding	0	0	0	0	0	2	2	chr14:23537228-23537702|Locus_2118,chr14:23536653-23537002|Locus_2119	group1
ENSG00000089916.13	ENST00000557542.1	GPATCH2L	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000088808.12	ENST00000557587.1	PPP1R13B	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000258457.1	ENST00000557615.1	RP11-298I3.4	antisense	0	0	0	0	0	0	0	NA	group1
ENSG00000259431.1	ENST00000557630.1	THTPA	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000166170.9	ENST00000557666.1	BAG5	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000272888.1	ENST00000557682.2	AC013394.2	processed_transcript	0	0	0	0	0	0	0	NA	group1
ENSG00000157734.9	ENST00000557789.1	SNX22	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000140543.9	ENST00000557842.1	DET1	protein_coding	0	0	0	1	0	0	1	chr15:89055975-89056099|Locus_4933	group1
ENSG00000130164.7	ENST00000557933.1	LDLR	protein_coding	0	0	1	0	0	0	1	chr19:11242115-11243139|Locus_3800	group1
ENSG00000140374.11	ENST00000557943.1	ETFA	protein_coding	0	0	1	0	0	0	1	chr15:76587970-76603706|Locus_1887	group1
ENSG00000166821.4	ENST00000557982.1	PEX11A	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000183208.8	ENST00000558017.1	GDPGP1	protein_coding	0	0	1	0	0	0	1	chr15:90784912-90785061|Locus_3783	group1
ENSG00000185215.4	ENST00000558056.1	TNFAIP2	protein_coding	0	0	1	0	1	0	1	chr14:103592814-103593350|Locus_6618	group1
ENSG00000055609.13	ENST00000558084.1	KMT2C	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000170776.15	ENST00000558166.1	AKAP13	protein_coding	0	0	0	0	2	0	0	NA	group1
ENSG00000169554.12	ENST00000558170.2	ZEB2	protein_coding	0	0	2	0	1	0	2	chr2:145156508-145156657|Locus_8741,chr2:145147017-145147166|Locus_8742	group1
ENSG00000237515.6	ENST00000558318.1	SHISA9	protein_coding	0	0	1	0	1	0	1	chr16:12996127-13002802|Locus_6681	group1
ENSG00000157470.7	ENST00000558348.1	FAM81A	protein_coding	0	1	0	0	0	0	1	chr15:59664787-59664986|Locus_4092	group1
ENSG00000166710.13	ENST00000558401.1	B2M	protein_coding	0	0	1	0	0	0	1	chr15:45003760-45003809|Locus_5389	group1
ENSG00000104142.6	ENST00000558474.1	VPS18	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000130164.7	ENST00000558518.1	LDLR	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000259399.1	ENST00000558530.1	TGIF2-C20orf24	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000103657.9	ENST00000558532.1	HERC1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000237515.6	ENST00000558583.1	SHISA9	protein_coding	0	0	0	1	0	0	1	chr16:13329975-13330224|Locus_6683	group1
ENSG00000166126.6	ENST00000558590.1	AMN	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000259580.1	ENST00000558616.1	RP11-37C7.1	processed_transcript	0	0	0	0	0	0	0	NA	group1
ENSG00000055609.13	ENST00000558665.1	KMT2C	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000092330.11	ENST00000558703.1	TINF2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000137806.4	ENST00000558719.1	NDUFAF1	protein_coding	0	0	0	0	1	0	0	NA	group1
