ID	Gene Name	Species	BBID	BIOCARTA	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
8878	sequestosome 1(SQSTM1)	Homo sapiens				GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0000422~mitophagy,GO:0001934~positive regulation of protein phosphorylation,GO:0002376~immune system process,GO:0006468~protein phosphorylation,GO:0006511~ubiquitin-dependent protein catabolic process,GO:0006914~autophagy,GO:0006915~apoptotic process,GO:0006950~response to stress,GO:0008104~protein localization,GO:0010821~regulation of mitochondrion organization,GO:0016197~endosomal transport,GO:0016236~macroautophagy,GO:0016239~positive regulation of macroautophagy,GO:0030154~cell differentiation,GO:0035556~intracellular signal transduction,GO:0043065~positive regulation of apoptotic process,GO:0043066~negative regulation of apoptotic process,GO:0043122~regulation of I-kappaB kinase/NF-kappaB signaling,GO:0044130~negative regulation of growth of symbiont in host,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0046578~regulation of Ras protein signal transduction,GO:0051291~protein heterooligomerization,GO:0061635~regulation of protein complex stability,GO:0098779~mitophagy in response to mitochondrial depolarization,	GO:0000407~pre-autophagosomal structure,GO:0000932~cytoplasmic mRNA processing body,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005770~late endosome,GO:0005776~autophagosome,GO:0005783~endoplasmic reticulum,GO:0005829~cytosol,GO:0016234~inclusion body,GO:0016235~aggresome,GO:0016605~PML body,GO:0031410~cytoplasmic vesicle,GO:0044753~amphisome,GO:0044754~autolysosome,GO:0070062~extracellular exosome,GO:0097225~sperm midpiece,	GO:0004674~protein serine/threonine kinase activity,GO:0005080~protein kinase C binding,GO:0005515~protein binding,GO:0008270~zinc ion binding,GO:0019901~protein kinase binding,GO:0030971~receptor tyrosine kinase binding,GO:0031625~ubiquitin protein ligase binding,GO:0042169~SH2 domain binding,GO:0042802~identical protein binding,GO:0042803~protein homodimerization activity,GO:0043130~ubiquitin binding,GO:0070530~K63-linked polyubiquitin binding,	IPR000270:Phox/Bem1p,IPR000433:Zinc finger, ZZ-type,IPR009060:UBA-like,IPR015940:Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote,	hsa04380:Osteoclast differentiation,	167250~Paget disease of bone 3,616437~Frontotemporal dementia and/or amyotrophic lateral sclerosis 3,		SM00165:UBA,SM00291:ZnF_ZZ,SM00666:PB1,	3D-structure,Acetylation,Alternative splicing,Amyotrophic lateral sclerosis,Apoptosis,Autophagy,Complete proteome,Cytoplasm,Cytoplasmic vesicle,Differentiation,Direct protein sequencing,Disease mutation,Endoplasmic reticulum,Endosome,Immunity,Lysosome,Metal-binding,Neurodegeneration,Nucleus,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Zinc,Zinc-finger,	chain:Sequestosome-1,compositionally biased region:Ser-rich,domain:OPR,domain:UBA,helix,modified residue,mutagenesis site,region of interest:Interaction with GABRR3,region of interest:Interaction with LCK,region of interest:Interaction with NTRK1,region of interest:Interaction with PAWR,region of interest:Interaction with PRKCZ and dimerization,region of interest:LIM protein-binding (LB),sequence conflict,sequence variant,short sequence motif:TRAF6-binding,splice variant,turn,zinc finger region:ZZ-type,
253190	serine hydrolase-like 2(SERHL2)	Homo sapiens					GO:0005739~mitochondrion,GO:0005777~peroxisome,GO:0016023~cytoplasmic, membrane-bounded vesicle,GO:0048471~perinuclear region of cytoplasm,	GO:0016787~hydrolase activity,	IPR000073:Alpha/beta hydrolase fold-1,					Alternative splicing,Complete proteome,Cytoplasm,Hydrolase,Peroxisome,Polymorphism,Reference proteome,	chain:Serine hydrolase-like protein 2,sequence variant,splice variant,
63826	serine racemase(SRR)	Homo sapiens			Amino acid transport and metabolism,	GO:0006520~cellular amino acid metabolic process,GO:0006563~L-serine metabolic process,GO:0007420~brain development,GO:0007568~aging,GO:0009069~serine family amino acid metabolic process,GO:0032496~response to lipopolysaccharide,GO:0042493~response to drug,GO:0042866~pyruvate biosynthetic process,GO:0043278~response to morphine,GO:0051289~protein homotetramerization,GO:0070178~D-serine metabolic process,GO:0070179~D-serine biosynthetic process,	GO:0005737~cytoplasm,GO:0005886~plasma membrane,GO:0043025~neuronal cell body,GO:0045177~apical part of cell,	GO:0000287~magnesium ion binding,GO:0003941~L-serine ammonia-lyase activity,GO:0005509~calcium ion binding,GO:0005524~ATP binding,GO:0008721~D-serine ammonia-lyase activity,GO:0016594~glycine binding,GO:0018114~threonine racemase activity,GO:0030165~PDZ domain binding,GO:0030170~pyridoxal phosphate binding,GO:0030378~serine racemase activity,GO:0042803~protein homodimerization activity,	IPR000634:Serine/threonine dehydratase, pyridoxal-phosphate-binding site,IPR001926:Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily,	hsa00260:Glycine, serine and threonine metabolism,				3D-structure,Allosteric enzyme,ATP-binding,Complete proteome,Direct protein sequencing,Isomerase,Lyase,Magnesium,Metal-binding,Nucleotide-binding,Proteomics identification,Pyridoxal phosphate,Reference proteome,S-nitrosylation,	active site:Catalytic base,chain:Serine racemase,metal ion-binding site:Magnesium,modified residue,
6477	siah E3 ubiquitin protein ligase 1(SIAH1)	Homo sapiens				GO:0000209~protein polyubiquitination,GO:0006511~ubiquitin-dependent protein catabolic process,GO:0006915~apoptotic process,GO:0007049~cell cycle,GO:0007275~multicellular organism development,GO:0007283~spermatogenesis,GO:0007399~nervous system development,GO:0007411~axon guidance,GO:0009653~anatomical structure morphogenesis,GO:0030163~protein catabolic process,GO:0031648~protein destabilization,GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process,GO:0043065~positive regulation of apoptotic process,GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0044267~cellular protein metabolic process,GO:0051402~neuron apoptotic process,GO:2001244~positive regulation of intrinsic apoptotic signaling pathway,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005769~early endosome,GO:0005829~cytosol,GO:0005886~plasma membrane,GO:0030877~beta-catenin destruction complex,	GO:0004842~ubiquitin-protein transferase activity,GO:0005515~protein binding,GO:0008022~protein C-terminus binding,GO:0008270~zinc ion binding,GO:0016874~ligase activity,GO:0042802~identical protein binding,GO:0061630~ubiquitin protein ligase activity,	IPR001841:Zinc finger, RING-type,IPR004162:Seven-in-absentia protein, sina,IPR008974:TRAF-like,IPR013010:Zinc finger, SIAH-type,IPR013083:Zinc finger, RING/FYVE/PHD-type,IPR013323:SIAH-type domain,IPR018121:Seven-in-absentia protein, TRAF-like domain,	hsa04115:p53 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa04310:Wnt signaling pathway,				3D-structure,Alternative splicing,Apoptosis,Cell cycle,Complete proteome,Cytoplasm,Developmental protein,Differentiation,Ligase,Metal-binding,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Spermatogenesis,Ubl conjugation pathway,Zinc,Zinc-finger,	chain:E3 ubiquitin-protein ligase SIAH1,helix,metal ion-binding site:Zinc 1,metal ion-binding site:Zinc 2,mutagenesis site,region of interest:SBD,sequence conflict,splice variant,strand,turn,zinc finger region:RING-type,zinc finger region:SIAH-type,
11066	small nuclear ribonucleoprotein U11/U12 subunit 35(SNRNP35)	Homo sapiens			Defense mechanisms,	GO:0000398~mRNA splicing, via spliceosome,GO:0008380~RNA splicing,	GO:0000243~commitment complex,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005689~U12-type spliceosomal complex,GO:0071011~precatalytic spliceosome,	GO:0000166~nucleotide binding,GO:0003676~nucleic acid binding,GO:0003729~mRNA binding,GO:0017069~snRNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,				SM00360:RRM,	Alternative splicing,Complete proteome,mRNA processing,mRNA splicing,Nucleus,Reference proteome,RNA-binding,Spliceosome,	chain:ATP-binding cassette sub-family B member 5,chain:U11/U12 small nuclear ribonucleoprotein 35 kDa protein,compositionally biased region:Arg-rich,domain:ABC transmembrane type-1,domain:ABC transporter 1,domain:ABC transporter 2,domain:RRM,nucleotide phosphate-binding region:ATP,sequence conflict,sequence variant,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
51296	solute carrier family 15 member 3(SLC15A3)	Homo sapiens			Amino acid transport and metabolism,	GO:0006811~ion transport,GO:0015031~protein transport,GO:0015833~peptide transport,GO:0015992~proton transport,GO:0055085~transmembrane transport,	GO:0005765~lysosomal membrane,GO:0016020~membrane,GO:0016021~integral component of membrane,GO:0043231~intracellular membrane-bounded organelle,	GO:0005215~transporter activity,GO:0015333~peptide:proton symporter activity,	IPR000109:Proton-dependent oligopeptide transporter family,IPR020846:Major facilitator superfamily domain,					Complete proteome,Glycoprotein,Lysosome,Membrane,Peptide transport,Polymorphism,Protein transport,Proteomics identification,Reference proteome,Symport,Transmembrane,Transmembrane helix,Transport,	chain:Solute carrier family 15 member 3,compositionally biased region:Poly-Leu,compositionally biased region:Poly-Val,glycosylation site:N-linked (GlcNAc...),sequence variant,transmembrane region,
81034	solute carrier family 25 member 32(SLC25A32)	Homo sapiens				GO:0006412~translation,GO:0006544~glycine metabolic process,GO:0006810~transport,GO:0006839~mitochondrial transport,GO:0015884~folic acid transport,GO:0046655~folic acid metabolic process,GO:1904947~folic acid import into mitochondrion,	GO:0005739~mitochondrion,GO:0005743~mitochondrial inner membrane,GO:0016021~integral component of membrane,GO:0031966~mitochondrial membrane,	GO:0003735~structural constituent of ribosome,GO:0008517~folic acid transporter activity,	IPR002030:Mitochondrial brown fat uncoupling protein,IPR018108:Mitochondrial substrate/solute carrier,IPR023395:Mitochondrial carrier domain,					Complete proteome,Disease mutation,Membrane,Mitochondrion,Mitochondrion inner membrane,Polymorphism,Proteomics identification,Reference proteome,Repeat,Transmembrane,Transmembrane helix,Transport,	chain:Mitochondrial folate transporter/carrier,repeat:Solcar 1,repeat:Solcar 2,repeat:Solcar 3,sequence conflict,sequence variant,transmembrane region,
10861	solute carrier family 26 member 1(SLC26A1)	Homo sapiens				GO:0006811~ion transport,GO:0006821~chloride transport,GO:0008272~sulfate transport,GO:0015701~bicarbonate transport,GO:0019532~oxalate transport,GO:0042391~regulation of membrane potential,GO:0044255~cellular lipid metabolic process,GO:0050428~3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,GO:0051453~regulation of intracellular pH,GO:1902358~sulfate transmembrane transport,GO:1902476~chloride transmembrane transport,	GO:0005886~plasma membrane,GO:0005887~integral component of plasma membrane,GO:0016021~integral component of membrane,	GO:0005254~chloride channel activity,GO:0008271~secondary active sulfate transmembrane transporter activity,GO:0008374~O-acyltransferase activity,GO:0015106~bicarbonate transmembrane transporter activity,GO:0015108~chloride transmembrane transporter activity,GO:0015116~sulfate transmembrane transporter activity,GO:0015301~anion:anion antiporter activity,GO:0019531~oxalate transmembrane transporter activity,	IPR001902:Sulphate anion transporter,IPR002645:STAS domain,IPR011547:Sulphate transporter,IPR018045:Sulphate anion transporter, conserved site,IPR022284:Glycerol-3-phosphate O-acyltransferase,					Alternative splicing,Anion exchange,Antiport,Complete proteome,Glycoprotein,Ion channel,Ion transport,Membrane,Polymorphism,Reference proteome,Transmembrane,Transmembrane helix,Transport,	chain:Sulfate anion transporter 1,domain:STAS,glycosylation site:N-linked (GlcNAc...),sequence conflict,sequence variant,transmembrane region,
10998	solute carrier family 27 member 5(SLC27A5)	Homo sapiens				GO:0000038~very long-chain fatty acid metabolic process,GO:0001676~long-chain fatty acid metabolic process,GO:0006642~triglyceride mobilization,GO:0006699~bile acid biosynthetic process,GO:0015721~bile acid and bile salt transport,GO:0015911~plasma membrane long-chain fatty acid transport,GO:0046951~ketone body biosynthetic process,	GO:0005783~endoplasmic reticulum,GO:0005789~endoplasmic reticulum membrane,GO:0009925~basal plasma membrane,GO:0016021~integral component of membrane,GO:0030176~integral component of endoplasmic reticulum membrane,GO:0043234~protein complex,	GO:0004467~long-chain fatty acid-CoA ligase activity,GO:0005524~ATP binding,GO:0015245~fatty acid transporter activity,GO:0031957~very long-chain fatty acid-CoA ligase activity,GO:0032403~protein complex binding,GO:0047747~cholate-CoA ligase activity,	IPR000873:AMP-dependent synthetase/ligase,IPR020845:AMP-binding, conserved site,IPR025110:Domain of unknown function DUF4009,	hsa00120:Primary bile acid biosynthesis,hsa01100:Metabolic pathways,hsa03320:PPAR signaling pathway,hsa04931:Insulin resistance,hsa04976:Bile secretion,				Alternative splicing,ATP-binding,Complete proteome,Endoplasmic reticulum,Fatty acid metabolism,Ligase,Lipid metabolism,Membrane,Nucleotide-binding,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Transmembrane,Transmembrane helix,	chain:Bile acyl-CoA synthetase,nucleotide phosphate-binding region:AMP,sequence variant,topological domain:Cytoplasmic,transmembrane region,
124565	solute carrier family 38 member 10(SLC38A10)	Homo sapiens				GO:0003333~amino acid transmembrane transport,GO:0006814~sodium ion transport,GO:0060348~bone development,	GO:0016021~integral component of membrane,	GO:0015171~amino acid transmembrane transporter activity,	IPR013057:Amino acid transporter, transmembrane,					Alternative splicing,Amino-acid transport,Coiled coil,Complete proteome,Ion transport,Membrane,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Sodium,Sodium transport,Transmembrane,Transmembrane helix,Transport,	chain:Putative sodium-coupled neutral amino acid transporter 10,modified residue,sequence conflict,sequence variant,splice variant,transmembrane region,
55630	solute carrier family 39 member 4(SLC39A4)	Homo sapiens				GO:0006882~cellular zinc ion homeostasis,GO:0034224~cellular response to zinc ion starvation,GO:0071578~zinc II ion transmembrane import,	GO:0005886~plasma membrane,GO:0005887~integral component of plasma membrane,GO:0016021~integral component of membrane,GO:0016023~cytoplasmic, membrane-bounded vesicle,GO:0016324~apical plasma membrane,GO:0031410~cytoplasmic vesicle,GO:0055038~recycling endosome membrane,GO:0070062~extracellular exosome,	GO:0005385~zinc ion transmembrane transporter activity,GO:0046873~metal ion transmembrane transporter activity,	IPR003689:Zinc/iron permease,	hsa04978:Mineral absorption,	201100~Acrodermatitis enteropathica,			Alternative splicing,Cell membrane,Complete proteome,Disease mutation,Endosome,Glycoprotein,Ion transport,Membrane,Polymorphism,Proteomics identification,Reference proteome,Signal,Transmembrane,Transmembrane helix,Transport,Zinc,Zinc transport,	chain:Zinc transporter ZIP4,glycosylation site:N-linked (GlcNAc...),sequence variant,signal peptide,splice variant,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
6524	solute carrier family 5 member 2(SLC5A2)	Homo sapiens				GO:0005975~carbohydrate metabolic process,GO:0006810~transport,GO:0006814~sodium ion transport,GO:0055085~transmembrane transport,GO:1904659~glucose transmembrane transport,	GO:0005886~plasma membrane,GO:0005887~integral component of plasma membrane,GO:0016021~integral component of membrane,GO:0070062~extracellular exosome,	GO:0005215~transporter activity,GO:0005362~low-affinity glucose:sodium symporter activity,GO:0005412~glucose:sodium symporter activity,	IPR001734:Sodium/solute symporter,IPR018212:Sodium/solute symporter, conserved site,		233100~Renal glucosuria,			Alternative splicing,Complete proteome,Disease mutation,Glycoprotein,Ion transport,Membrane,Proteomics identification,Reference proteome,Sodium,Sodium transport,Sugar transport,Symport,Transmembrane,Transmembrane helix,Transport,	chain:Sodium/glucose cotransporter 2,glycosylation site:N-linked (GlcNAc...),sequence variant,site:Implicated in sodium coupling,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
